compound_name,class_index
KB3H14C5(NF6)2_29,1512
KB3H14C5(NF6)2_57,1513
KBa2NaTe2O9_194,1514
KBa2Ni2F9_166,1515
KBaCaB2O5F_113,1516
KBiC2(NCl3)2_166,1517
KBiH24C10(NCl3)2_12,1518
KBiH24C10(NCl3)2_2,1519
KCa2Nb3O10_11,1520
KCa2Nb3O10_63,1521
KCa2Ta3O10_65,1522
KCeC30(N4O11)2_21,1523
KCeC34(NO3)8_65,1524
KCeH56C28(N3O7)4_4,1525
KCeH68C28(NO)24_2,1526
KCoF3_221,1527
KCoH10(C4N5)2_2,1528
KCoH12(CN)8_225,1529
KCoH20(C3N2)4_15,1530
KCrF3_123,1531
KCrF3_12,1532
KCrH12(CN)8_15,1533
KCrH16(C3N2)4_14,1534
KCrH18C8(NO6)2_14,1535
KCrH22C10(NO6)2_14,1536
KCuF3_140,1537
KEuC26(N7O12)2_51,1538
KEuH56C28(NO2)12_15,1539
KEuH56C28(NO2)12_2,1540
KFeH10(C4N5)2_2,1541
KFeH12(CN)8_15,1542
KFeH16(C5N4)2_128,1543
KFeH20(C3N2)4_15,1544
KFeH20C12(N4O)2_9,1545
KFeH24(C7N4)2_87,1546
KH14C4N2Cl3O_57,1547
KH14C5N2(ClO4)3_57,1548
KH14C5N2(ClO4)3_61,1549
KH14C6Br3N2_167,1550
KH14C6I3N2_155,1551
KH14C6N2Cl3O13_14,1552
KH14C6N2Cl3_167,1553
KH15C7N2Cl3O12F_14,1554
KLi3Co(CO2)6_167,1555
KLi3Fe(CO2)6_167,1556
KLi3Ni(CO2)6_167,1557
KMgF3_221,1558
KMnVO4_14,1559
KNbO3_99,1560
KNiBiC6(SN)6_2,1561
KRb2N2ClO6_55,1562
KSrNb2O6F_71,1563
La0.673Ti1Ag0.327O3_221,1564
La0.76Pr3.24Ga4O12_62,1565
La0.98Mn2Pb1O6_167,1566
La1.04Mn2Pb0.82O6_167,1567
La1.2142Nb4O12_65,1568
La1.366Ti1.9Al0.1O6_47,1569
La1.38Mn2Pb0.6O6_167,1570
La1.3Mn2Pb0.7O6_167,1571
La1.46Nd0.54Ga2O6_167,1572
La1.4Mn1.8Fe0.2Pb0.6O6_167,1573
La1.4Mn1.8Ni0.2Pb0.6O6_167,1574
La1.56Mn2Pb0.4O6_167,1575
La1.56Pr2.44Ga4O12_62,1576
La1.66666Mg1Ta1O6_12,1577
La1.76Mn2Pb0.2O6_167,1578
La1.80185814Ti0.92907093Al0.92907093O5.8_15,1579
La1.864Mn1.864O6_167,1580
La1.896Mn1.896O6_167,1581
La1.8Sm0.2Ga2O6_167,1582
La1.902Mn1.902O6_167,1583
La1.912Mn1.53Cr0.382O6_167,1584
La10MgTi7O30_165,1585
La10Ti5.99265404Ga2.00734596O30_165,1586
La10Ti7ZnO30_165,1587
La1Cu3Pt3.732O12_204,1588
La1Mn0.969Nb2Cl0.92O7_123,1589
La1Nb2Fe0.98Cl0.969O7_123,1590
La2.52Nd1.48Ga4O12_62,1591
La2.8Sm1.2Ga4O12_62,1592
La2Al0.2Ni1.8O6_167,1593
La2AlNiO6_167,1594
La2CoPtO6_14,1595
La2CoRuO6_14,1596
La2Cr0.2Ni1.8O6_167,1597
La2Cr0.4Ni1.6O6_167,1598
La2Cr0.6Ni1.4O6_167,1599
La2GaCoO6_167,1600
La2GaFeO6_62,1601
La2GaNiO6_167,1602
La2Mg0.4Ga1.6O5.76_74,1603
La2MgGeO6_146,1604
La2MgPtO6_14,1605
La2MgRhO6_14,1606
La2MnCoO6_14,1607
La2MnGaO6_62,1608
La2MnNiO6_14,1609
La2MnRhO6_62,1610
La2MnVO6_62,1611
La2NiPtO6_14,1612
La2NiRuO6_14,1613
La2Ta2N4.00002O1.99998_74,1614
La2Ti0.2Ni1.8O6_167,1615
La2Ti2N2.02O3.98_2,1616
La2Ti2V0.9O8_129,1617
La2Ti3(AgO5)2_139,1618
La2Ti3Ni0.85O10_139,1619
La2TiCoO6_14,1620
La2TiNiO6_14,1621
La2TiNiO6_62,1622
La2TiZnO6_14,1623
La2ZnPtO6_14,1624
La2ZnRhO6_14,1625
La3.32Sm0.68Ga4O12_62,1626
La3.5Ru4O13_47,1627
La3.6Sm0.4Ga4O12_62,1628
La3.92Mn2.744V1.176O12_62,1629
La3.92Mn3.528V0.392O12_62,1630
La3.96Mn0.396V3.564O12_62,1631
La3.96Mn0.792V3.168O12_62,1632
La3.96Mn1.188V2.772O12_62,1633
La3.96Mn3.168V0.792O12_62,1634
La3Co4Sn13_223,1635
La4Co2.66668Sb1.33332O12_14,1636
La4Cr1.2Ni2.8O12_62,1637
La4Cr1.6Ni2.4O12_62,1638
La4Cr2.8Ni1.2O12_62,1639
La4H52C56N32O79.9992_198,1640
La4Mn0.8Cr3.2O12_62,1641
La4Mn3.2Co0.8O12_62,1642
La4ScTi2NbO14_33,1643
La4Ti2.016Cu1.984O12_62,1644
La4Ti2.08Cu1.92O12_62,1645
La4Ti2NbGaO14_33,1646
La4V1.788Co2.212O12_62,1647
La4V1.884Ni2.116O12_62,1648
La4Zr4N4.232O7.768_62,1649
La5(MoO4)4_12,1650
La5CoRe3O16_2,1651
La5FeRe3O16_2,1652
La5MgRe3O16_2,1653
La5MnRe3O16_2,1654
La5Re3NiO16_2,1655
La5Ti3AlO15_165,1656
La5Ti4O15_165,1657
La5Ti5O17_14,1658
La6Ta2.16Ti3.84O22_26,1659
La7.68Mg5.24Nb2.64O24_14,1660
La7Mo7O30_148,1661
La8ScTi6NbO28_33,1662
La8Ti6NbGaO28_33,1663
La9Ti7O27_167,1664
LaAlO3_221,1665
LaBRh3_221,1666
LaCoO3_15,1667
LaCrO3_62,1668
LaCuO3_123,1669
LaCuO3_167,1670
LaFe4(CuO4)3_204,1671
LaFeO3_167,1672
LaFeO3_221,1673
LaFeO3_62,1674
LaMnO3_167,1675
LaNb2AgO7_139,1676
LaNb2AgO7_142,1677
LaNb2CuClO7_123,1678
LaNiO3_167,1679
LaPdO3_62,1680
LaScO3_62,1681
LaTa2AgO7_139,1682
LaTiAgO4_129,1683
Li0.15Nd1.2435Ti1O4_6,1684
Li0.3La0.567Ti1O3_123,1685
Li0.6La1.134Ti2O6_140,1686
Li0.972La1.008Ti2O6_167,1687
Li1.332Nb4Cu1.332O12_197,1688
Li1.334La4Ti2.666O12_14,1689
Li1.335Ta4Cu1.335O12_204,1690
Li13.99904I2N3.99952_227,1691
Li1Br0.82105_225,1692
Li1Cl0.80604_225,1693
Li2Ca2Ta3O10_139,1694
Li2LaTa2O7_139,1695
Li2Ti3(BiO3)4_41,1696
Li4.95408Br1.85446N1_71,1697
Li6Br3N0.99616_225,1698
Li6I2BrN_225,1699
Li6I3N_225,1700
Li6Si(ClO2)2_33,1701
Li8La2.668Ta8O28_136,1702
Li8La3.552Ti2Nb6O28_136,1703
Li8La6.88Ti9.36Nb2.64O40_138,1704
Li8La9Ti11Nb5O52_136,1705
LiCa2Nb3O10_2,1706
LiCa2Ta3O10_139,1707
LiEuTiO4_57,1708
LiLa2SbO6_14,1709
LiLaTiO4_129,1710
LiNd5Ti8O24_25,1711
LiNd5Ti8O24_6,1712
LuBRh3_221,1713
LuCoO3_62,1714
LuFe4(CuO4)3_204,1715
LuH9C4(NO4)2_29,1716
LuNiO3_14,1717
Mg0.5Ti0.65Bi0.8O3_221,1718
Mg0.75Ti0.75Fe0.5Bi1.9998O6_161,1719
Mg1.86Fe0.14Si2O6_63,1720
Mg3.724Cr0.552Si3.724O12_62,1721
Mg3.76470588Fe0.23529412Si4O12_62,1722
Mg3.88Al0.4Si3.72O11.916_62,1723
Mg3.8Al0.4Si3.8O12_62,1724
Mg3.8Fe0.2Si4O12_62,1725
Mg3.96Al0.2Si3.84O11.94_62,1726
Mg3.9Al0.2Si3.9O12_62,1727
Mg4Pb7.9968W4O24_225,1728
MgGeO3_63,1729
MgH8C6(NO3)2_14,1730
MgP3H12C(NO2)3_2,1731
MgPb2WO6_62,1732
MgSiO3_11,1733
MgSiO3_62,1734
MgSiO3_63,1735
MgTe(PbO3)2_225,1736
Mn1C3.96N10_221,1737
Mn2CoReO6_14,1738
Mn2H13.92C8N4.02O12_167,1739
Mn2H21.9996C10N1.9998O12_167,1740
Mn2H30C9Br7N3_186,1741
Mn2H45C49N3O11_14,1742
Mn2H6C10N1.98O12_167,1743
Mn2O3_148,1744
Mn3AgN_221,1745
Mn3IrN_221,1746
Mn3PdN_221,1747
Mn3PtN_221,1748
Mn3RhN_221,1749
Mn3SnN_221,1750
Mn4P11.32H51.36C4.68N8O24_62,1751
Mn4P4H72C56N36Cl3.08F0.92_19,1752
Mn4Tl3.912O12_2,1753
Mn6.4H88Pb5.6C32Br8N8_61,1754
Mn6CrPbO12_204,1755
Mn8H223.9984C143.9992N80_60,1756
Mn8H576Au24C304N64Cl7.998O31.9872_130,1757
Mn8H63.999C24N15.9996O48_4,1758
MnC18N10O_33,1759
MnC19N10_62,1760
MnC22N11O4_140,1761
MnFe3(BiO3)4_62,1762
MnH10C10(NCl2)2_15,1763
MnH10C2(NF2)2_14,1764
MnH10C3N10_14,1765
MnH10C5(NO3)2_14,1766
MnH10C5(NO3)2_74,1767
MnH10C5NCl3_14,1768
MnH10C5NCl3_62,1769
MnH11C5NO6_9,1770
MnH11C6NO6_62,1771
MnH12(C2N5)2_11,1772
MnH12C4NCl3O_14,1773
MnH12C4NCl3O_19,1774
MnH12C4NCl3O_62,1775
MnH15C19N10_14,1776
MnH16(C10O3)2_14,1777
MnH16C18N10O3_114,1778
MnH16C3N2(Cl2O)2_2,1779
MnH16C5(NCl2)2_62,1780
MnH28(C9N5)2_114,1781
MnH28(C9N5)2_140,1782
MnH28(C9N5)2_14,1783
MnH6CN10_14,1784
MnH7C4(NO3)2_15,1785
MnH8(CN5)2_4,1786
MnH8(CN5)2_64,1787
MnH8C18N10O_62,1788
MnH8C4(NO3)2_15,1789
MnH8C6(NO3)2_14,1790
MnH9C4(NO2)3_52,1791
MnH9C4Br3NF_20,1792
MnH9C4Br3NF_4,1793
MnH9C4NCl3F_20,1794
MnH9C4NCl3F_4,1795
MnH9C6NO6_62,1796
MnHC18N10O_19,1797
MnHC3N10_15,1798
MnP3H10C2(NO2)3_14,1799
MnP3H11C(NO3)2_14,1800
MnP3H11C3(NO3)2_14,1801
MnP3H12C(NO2)3_12,1802
MnP3H12C(NO2)3_2,1803
MnP3H12C(NO3)2_15,1804
MnP3H12C(NO3)2_62,1805
MnP3H13C(NO3)2_14,1806
MnP3H13C(NO3)2_62,1807
MnP3H13C3NO6_148,1808
MnP3H13C3NO6_2,1809
MnP3H14C(NO3)2_62,1810
MnP3H14C2NO6_14,1811
MnP3H14C2NO7_14,1812
MnP3H16C4NO6_14,1813
MnPH20(C5N3)3_14,1814
MnPH20C14N9O_14,1815
MnPH20C14N9O_19,1816
MnPH22(C5N3)3_19,1817
MnRe(PbO3)2_14,1818
MnRe(PbO3)2_227,1819
MnSnI3_221,1820
MnV4(CuO4)3_204,1821
Mo2H4C6S4Br5_148,1822
Mo2H4C6Se4Br5_148,1823
Mo2H4C6Se4Cl5_148,1824
MoH12C12N2O3_14,1825
MoH24C4N4Cl7_13,1826
MoH5C5NO3_61,1827
Na0.04Ca3.804Ce0.04Ti3.908Fe0.08O12_62,1828
Na0.05Sr0.9La0.05Ti1O3_221,1829
Na0.08Ca3.76Ce0.16Ti3.04Nb0.52Fe0.44O12_62,1830
Na0.15Sr0.7La0.15Ti1O3_221,1831
Na0.19113Sr1Ta0.80887N0.2O2.8_123,1832
Na0.1Pr3.9Mn4O12_62,1833
Na0.1Sr0.8La0.1Ti1O3_221,1834
Na0.25Sr0.5La0.25Ti1O3_221,1835
Na0.2Pr3.8Mn4O12_62,1836
Na0.2Sr0.6La0.2Ti1O3_221,1837
Na0.32Ca3.32Ce0.36Ti3.84Nb0.08Fe0.08O12_62,1838
Na0.392Sr2Nb1.608N0.366O5.634_140,1839
Na0.3Ca0.7Ti0.7Nb0.3O3_221,1840
Na0.3Pr3.7Mn4O12_62,1841
Na0.3Sr0.4La0.3Ti1O3_221,1842
Na0.5Sr1La0.5Ti2O6_140,1843
Na0.5Ti1Bi0.5O3_221,1844
Na0.5Ti1Tl0.5O3_99,1845
Na0.6Sr0.4Ta1O3_221,1846
Na0.7Sr0.3Ta1O3_221,1847
Na0.7Sr0.6La0.7Ti2O6_140,1848
Na0.84Pr3.16Mn4O12_62,1849
Na0.8Pr3.2Mn4O12_62,1850
Na0.8Sr0.4La0.8Ti2O6_167,1851
Na0.9Sr0.2La0.9Ti2O6_167,1852
Na1.68Pr6.32Mn8O24_11,1853
Na1.68Pr6.32Mn8O24_31,1854
Na1.6Sr0.4Ta2O6_127,1855
Na1.9999Ca2.0001Nb4O13_139,1856
Na1.9999Ca2.0001Nb4O14.7_139,1857
Na12Fe3S6(O3F)8_2,1858
Na1B3C9.1F12_221,1859
Na1La0.98Ta2Bi0.02O8.384_139,1860
Na1La1Ta2O8.9_139,1861
Na1La2Ta1Ti2O10.9_123,1862
Na1La2Ta1Ti2O11.98_139,1863
Na1Ti4.50001Cu2.49999O12_204,1864
Na2Ca2Si2O7_15,1865
Na2Ca2Ta3O10_139,1866
Na2La2Ti1.998Ru0.999O10_139,1867
Na2La2Ti2.249Ru0.75O10_139,1868
Na2La2Ti2.499Ru0.498O10_139,1869
Na2La2Ti2.749Ru0.248O10_139,1870
Na2La2Ti3O10_139,1871
Na2Mo(OF2)2_14,1872
Na3.068La4.932Rh2O12_167,1873
Na3.092Nd4.908Rh2O12_167,1874
Na3.104Pr4.896Rh2O12_167,1875
Na3.6Sr0.4Ta4O12_62,1876
Na3.98Ca4.02Nb8O26_36,1877
Na3.98La4.02Pt2O12_167,1878
Na3.98Nd4.02Pt2O12_167,1879
Na3AlF6_14,1880
Na3AlF6_71,1881
Na3AlH6_14,1882
Na3B6ClO10_19,1883
Na3FeH2S3O13_14,1884
Na3Ni1H5.0004_225,1885
Na3NiH5_62,1886
Na3NiH5_63,1887
Na3SO4F_11,1888
Na6.008Sr2.992Si6O18_166,1889
Na6Fe(SO4)4_14,1890
Na8Ti0.4Nb7.6O23.7996_57,1891
Na8Ti0.8Nb7.2O23.6004_57,1892
Na8Ti1.2Nb6.8O23.4_57,1893
Na8Ti1.6Nb6.4O23.1996_57,1894
NaAlH22C10(NO6)2_14,1895
NaAlH22C10(NO6)2_7,1896
NaB3H14C6(NF6)2_205,1897
NaCa2Ta3O10_139,1898
NaCa4Nb5O17_14,1899
NaCoF3_62,1900
NaCrH14C6(NO6)2_148,1901
NaCrH18C8(NO6)2_14,1902
NaCrH22C10(NO6)2_14,1903
NaCrH22C10(NO6)2_7,1904
NaCu3(RuO3)4_204,1905
NaDyNiWO6_4,1906
NaErCoWO6_4,1907
NaEuNiWO6_4,1908
NaF_225,1909
NaFeF3_63,1910
NaFeH22C10(NO6)2_14,1911
NaFeH22C10(NO6)2_7,1912
NaFeH48C32(NCl2)4_14,1913
NaGdNiWO6_4,1914
NaH12C4I3N2_15,1915
NaH12C4N2(ClO4)3_14,1916
NaH14C6Br3N2_167,1917
NaH14C6N2Cl3_167,1918
NaH20PbC10Br3O5_62,1919
NaH38C12I7N6O_14,1920
NaHoNiWO6_4,1921
NaLa2IrO6_14,1922
NaLa2OsO6_14,1923
NaLa2RuO6_14,1924
NaLa2TaTi2O10_139,1925
NaLaMgWO6_11,1926
NaLaMgWO6_12,1927
NaLaNiWO6_4,1928
NaLaTa2O7_139,1929
NaLaTi2O6_167,1930
NaLuCoWO6_4,1931
NaLuMnWO6_4,1932
NaMgF3_221,1933
NaMgF3_36,1934
NaMgF3_62,1935
NaMgF3_63,1936
NaMgH3_62,1937
NaNb4Bi5O18_36,1938
NaNbO3_57,1939
NaNbO3_59,1940
NaNbO3_62,1941
NaNd2IrO6_14,1942
NaNd2OsO6_14,1943
NaNd2RuO6_14,1944
NaNdNiWO6_4,1945
NaNiF3_62,1946
NaNiF3_63,1947
NaNiH3_221,1948
NaPr2IrO6_14,1949
NaPr2OsO6_14,1950
NaPr2RuO6_14,1951
NaPrNiWO6_4,1952
NaSm2IrO6_14,1953
NaSmNiWO6_4,1954
NaTbNiWO6_4,1955
NaTi2BiO6_100,1956
NaTi2BiO6_161,1957
NaTmCoWO6_4,1958
NaYNiWO6_4,1959
NaYbCoWO6_4,1960
NaYbNiWO6_4,1961
NaZnF3_62,1962
Nb2Bi2PbO9_123,1963
Nb4Bi3.94Pb2.06O18_41,1964
NbCuO3_7,1965
Nd1Mn4.33Cu2.67O12_204,1966
Nd2.8Ti3.6Al0.4O12_12,1967
Nd2.8Ti3.6Al0.4O12_65,1968
Nd2AlNiO6_62,1969
Nd2CoPtO6_14,1970
Nd2CoRuO6_14,1971
Nd2Cu1O3.5_71,1972
Nd2Cu2O5_55,1973
Nd2Ti2O7_4,1974
Nd4Al0.4Ni3.6O12_62,1975
Nd4Cu4O11.724_62,1976
Nd4Ti4N3.32O8.68_62,1977
Nd5Cu5O13_10,1978
NdCu3(RuO3)4_204,1979
NdFe2_25,1980
NdFe4(CuO4)3_204,1981
NdH24C30NO11_2,1982
NdMnO3_62,1983
NdNi_62,1984
NdScO3_62,1985
NdTi3Fe(CuO4)3_204,1986
NdTiHO4_129,1987
Ni(C9N5)2_140,1988
Ni2C35.92N20_72,1989
Ni2H35(C9N5)4_52,1990
Ni2H44Pb3C60(I5N6)2_29,1991
Ni2H6C10N1.98O12_167,1992
Ni3P2H42W18C39(N3O34)2_223,1993
Ni4Bi3.6C22.184S20.64N30_201,1994
NiBiC7S6N7_13,1995
NiBiH4C6S6N7_2,1996
NiBiO3_2,1997
NiH14(C9N5)2_114,1998
NiH15C8N4O7F_4,1999
NiH16C8N4O7_4,2000
NiH18C8(NO2)4_56,2001
NiH22Pb2C30(IN)6_220,2002
NiH22PbC30(I2N3)2_2,2003
NiH8C4NCl3_36,2004
NiH9C4NO6_62,2005
PH14PbC5Br3O_14,2006
PH16PbC5Br4N_4,2007
PH6CI_11,2008
PPbC5Br3O_15,2009
Pb0.818C1I3N0.9996_221,2010
Pb0.854C1I3N0.9996_221,2011
Pb0.95C1I3N2.0004_221,2012
Pb1.51C2I6N4_127,2013
Pb1C0.9996Br3N2.0004_221,2014
Pb1C0.9996Br3N2_221,2015
Pb1C0.9998Br3N0.9998_221,2016
Pb1C1.9992Br3N0.9996_221,2017
Pb1C1I2.54979004Br0.45020996N1.875_221,2018
Pb1C1I3N1.14_221,2019
Pb1C1I3N1.86_221,2020
Pb1C1I3N2.04_215,2021
Pb1C2.0004I0.21Br2.79N0.9996_221,2022
Pb1C2.0004I0.921Br2.079N0.9996_221,2023
Pb1C2.0004I0.99Br2.01N0.9996_221,2024
Pb1C2.0004I1.041Br1.959N0.9996_221,2025
Pb1C2.0004I2.16Br0.84N0.9996_221,2026
Pb1C2.0004I2.913Br0.087N0.9996_221,2027
Pb1C2.0004I2.97Br0.03N0.9996_221,2028
Pb1C2.0004I3N0.9996_221,2029
Pb1C2.0004N0.9996Cl3_221,2030
Pb2Br5N_140,2031
Pb2C12.0004Br6N4.0002_194,2032
Pb2C12Br7N4_57,2033
Pb2C13Br7N_5,2034
Pb2C13I7N3_15,2035
Pb2C21.28S2.72N4Cl8_64,2036
Pb2C2I6N4.02_186,2037
Pb2C31.44S0.56I8N8_64,2038
Pb2C4I6N1.98_194,2039
Pb2C6I7N4_15,2040
Pb2C7I7N2_2,2041
Pb3C25(I5N)2_2,2042
Pb3C3I9N6.03_156,2043
Pb3C40(Br5N2)2_15,2044
Pb3C6S2I8(NO)2_36,2045
Pb4.48I14.48_83,2046
Pb4C3.9996Br12N3.9996_204,2047
Pb4C4I12N4.0002_204,2048
Pb56.21779996I61.92060004_215,2049
PbC10(I2N)2_139,2050
PbC16(I2N)2_12,2051
PbC16(I2N)2_2,2052
PbC18(I2N)2_12,2053
PbC19(I2N)2_2,2054
PbC2(BrN)4_2,2055
PbC4(NCl2)2_14,2056
PbC4S2(IO)2_65,2057
PbC5Br3NCl_33,2058
PbC6(Br2N)2_14,2059
PbC6I3N_62,2060
PbC6I4NF2_121,2061
PbC7Br3N_61,2062
PbC7I3N_14,2063
PbCI3N_108,2064
PbCI3N_62,2065
PbCI3N_69,2066
PbCI3N_99,2067
PbCI3_194,2068
PbCl3_194,2069
PbI3N_221,2070
Pr2CoPtO6_14,2071
Pr3.608Mn3.968O12_62,2072
Pr4Co1.98Ru1.98O12_14,2073
Pr4Ta4N8.00004O3.99996_62,2074
PrBRh3_221,2075
PrCoO3_62,2076
PrFe4(CuO4)3_204,2077
PrMnO3_62,2078
PrNiO3_62,2079
PtC2(I4N3)2_2,2080
Pt_225,2081
Rb(BrN2)3_221,2082
Rb0.5Ce0.5C20N6O10_97,2083
Rb0.5Eu0.5C20N6O10_97,2084
Rb0.5Sm0.5C20N6O10_97,2085
Rb0.9Sr1Nb2O6F1_123,2086
Rb1.414Ba6.586U2S12_167,2087
Rb1.98La1Nb2Cl1O7_123,2088
Rb1C10.6668Br3_221,2089
Rb1C10.6668Cl3_221,2090
Rb1C12Br2.994_221,2091
Rb1C8.0004Cl3O12_221,2092
Rb1C9.36I3_221,2093
Rb1La0.98Ta2Bi0.02O7_123,2094
Rb1Na0.6Sr0.399Ca2.001Nb4O13_123,2095
Rb1Na0.8001998Sr0.2007992Ca1.999001Nb4O13_123,2096
Rb1Na0.9999Ca2.0001Nb4O13_123,2097
Rb1Na0.999Ca2.001Nb4O13_123,2098
Rb2B6C12N4.0004F24_226,2099
Rb2CaPO4F_62,2100
Rb2H30C10Br6N4O_38,2101
Rb2MnOF5_63,2102
Rb2NaYF6_225,2103
Rb2SnBr6_225,2104
Rb2SnCl6_225,2105
Rb3Sb2I9_14,2106
Rb4La4H55.9996C68N28O79.9992_198,2107
Rb7.99992Cu16Ge6S24_226,2108
RbB3H14C6(NF6)2_205,2109
RbBa2Fe2F9_166,2110
RbBa2Ni2F9_166,2111
RbBaCaB2O5F_113,2112
RbC8(IN2)3_221,2113
RbCa2Ta3O10_123,2114
RbCaF3_221,2115
RbCeH46C28(N3O7)4_2,2116
RbCeH56C28(N3O7)4_4,2117
RbDyC30(N4O11)2_21,2118
RbDyH56C28(N3O7)4_4,2119
RbEuH56C28(N3O7)4_4,2120
RbH14C6Br3N2_154,2121
RbH14C6I3N2_190,2122
RbH14C6N2Cl3_152,2123
RbH15C7N2Cl3O12F_14,2124
RbH16C7Br3N2_31,2125
RbH16C7Br3N2_33,2126
RbLa2TaTi2O10_123,2127
RbLa2Ti2NbO10_123,2128
RbLaTiNbO6F_123,2129
RbLi3Co(CO2)6_167,2130
RbLi3Fe(CO2)6_167,2131
RbLi3Ni(CO2)6_167,2132
RbNa2B6BrO10_62,2133
RbNa2B6ClO10_19,2134
RbNbO3_38,2135
RbNbO3_99,2136
RbNdTiNbO6F_123,2137
RbPrTiNbO6F_123,2138
RbSmH56C28(N3O7)4_4,2139
RbSr2Nb3O10_123,2140
RbTa7(CuO7)3_65,2141
RbTbC30(N4O11)2_21,2142
RbTbH56C28(N3O7)4_4,2143
RbZnF3_194,2144
Re3C7NO12_221,2145
Re3H16C7(NO4)3_14,2146
Sb2C2I9_194,2147
Sb2H15C15(NCl4)3_2,2148
Sb2H15C15Br3(NCl3)3_2,2149
Sb2H36C15(Br3N)3_161,2150
Sb2H36C15(Br3N)3_167,2151
Sb2H36C15(NCl3)3_167,2152
Sb2H36C15Br3(NCl2)3_161,2153
Sb2H36C15Br3(NCl2)3_167,2154
Sb2I9N_194,2155
Sb4H80C64Br19.996N8_14,2156
SbC8N2Cl5_31,2157
SbH16C6Br6(NF2)3_14,2158
SbH17C6Br6N3F7_58,2159
SbH18C6Br5N2_19,2160
SbH18C6Br6(NF2)3_14,2161
SbH18C6Br6(NF2)3_58,2162
SbH20C16Br5N2_14,2163
SbH20C8N2Cl5_4,2164
SbH20C8N2Cl5_62,2165
SbH20C8N2Cl5_7,2166
SbH28C12N2Cl5_19,2167
SbH28C12N2Cl5_62,2168
SbH40C12I9N4_12,2169
SbH40C12I9N4_14,2170
SbH5C5Br4NCl_14,2171
SbH5C5I4BrN_14,2172
SbH5C5I4NCl_14,2173
SbH6C5Br4N_2,2174
SbH6C5I4N_15,2175
SbH6C5NCl4_2,2176
Sc0.6Fe1.4Bi2O6_161,2177
Sc1B0.21Rh3_221,2178
Sc1B0.444Rh3_221,2179
Sc1B0.706Rh3_221,2180
Sc1Pb0.99996O2.0001F0.9999_221,2181
Sc2.182Mn3.818Sb2O12_14,2182
Sc4.8Fe11.2Bi16O48_62,2183
ScAlO3_62,2184
ScBiO3_62,2185
ScFeO3_161,2186
SiH42(C23N)2_9,2187
SiH50C50(NO2)2_14,2188
SiH78C91N4Cl3O8_2,2189
Sm2CoRuO6_14,2190
SmBRh3_221,2191
SmFe4(CuO4)3_204,2192
SmH24C30NO11_2,2193
SmH68C81N17O_33,2194
SmMnO3_62,2195
SmScO3_62,2196
Sn0.4124Pb0.3885C1I3N2.52_221,2197
Sn0.433Pb0.5236C1I3N0.96_221,2198
Sn0.52048361Pb0.47951639C1I3N2.8566_221,2199
Sn0.862Pb1.138C2I6N2_108,2200
Sn13H144C58(I23N9)2_136,2201
Sn1H56C16I2.944Br7.056N8_2,2202
Sn1P1C1.5036I3_215,2203
Sn2C12I7N3_107,2204
Sn2H10C3(IN)6_96,2205
Sn2H20C9I7N3_101,2206
Sn2H20C9I7N3_41,2207
Sn2H21C10(I4N3)2_29,2208
Sn2H25C7I8N11_2,2209
Sn2I7_2,2210
Sn2I7_83,2211
Sn3C5.9997I9N6.0003_160,2212
Sn3C9I9N6.0003_160,2213
Sn3H36C10(Br5N2)2_36,2214
Sn3H36C10(Br5N2)2_64,2215
Sn3H36C10(Br5N2)2_87,2216
Sn6C11.9994I18N6_186,2217
Sn6PH47C22I23N33O2_2,2218
SnC16I4(NCl)2_12,2219
SnC3Br3N_33,2220
SnC3NCl3_9,2221
SnC5(I2N)2_64,2222
SnCBr3N_26,2223
SnCI3N2_127,2224
SnCI3N2_44,2225
SnCI3N_108,2226
SnCI3N_99,2227
SnH10(C2O)6_43,2228
SnH10C22I6(N2F5)2_15,2229
SnH10C6(I2N)2_62,2230
SnH10PbC7I7N4_14,2231
SnH11C5I4N3_14,2232
SnH12C2(I2N3)2_14,2233
SnH12C2(I2N3)2_2,2234
SnH12C2(I2N3)2_53,2235
SnH12C7(I2N)2_14,2236
SnH12C7(I2N)2_61,2237
SnH14C22I6(N2F3)2_15,2238
SnH14C4(Br2N)2_15,2239
SnH14C4(Br3N)2_11,2240
SnH14C4(I2N)2_2,2241
SnH14C4(NCl4)2_11,2242
SnH14C4Br6(NCl)2_11,2243
SnH16C10S2(I2N)2_36,2244
SnH16C10S2(I2N)2_61,2245
SnH16C4I4(NO)2_14,2246
SnH16C4I4(NO)2_62,2247
SnH18C6S3I2O3_15,2248
SnH20C14(I2N)2_61,2249
SnH20PbC12(I2N)4_11,2250
SnH22C16I4(BrN)2_14,2251
SnH24C10I4(NO)2_14,2252
SnH24C10I4(NO2)2_14,2253
SnH24C16(I2N)2_2,2254
SnH24C8(I2N)2_61,2255
SnH36C14(I2N)2_61,2256
SnH40C40S8(I2N)2_1,2257
SnH56C18Br8N6O_15,2258
SnH5C3I3N2_7,2259
SnH5C6BrO3_14,2260
SnH5C6IO3_61,2261
SnH5CI3N2_100,2262
SnH5CI3N2_38,2263
SnH6C(IN)3_14,2264
SnH6C(IN)3_176,2265
SnH6C6(IN)4_15,2266
SnH7C2I3N2_4,2267
SnH7C3NCl3_60,2268
SnH8C2I3N_29,2269
SnH9C3NCl3_36,2270
SnI3_140,2271
SnI3_221,2272
Sr0.17La0.83Ru1O2.94_221,2273
