compound_name,class_index
Ca1.32La2.68Mn3.6Co0.4O12_62,1092
Ca1.32La2.68Mn3.6Cr0.4O12_62,1093
Ca1.32La2.68Mn3.88Co0.12O12_62,1094
Ca1.32La2.68Mn3.8Fe0.2O12_62,1095
Ca1.32La2.68Mn4O12_62,1096
Ca1.32La2.6Dy0.08Mn3.6V0.4O12_62,1097
Ca1.32La2.6Mn4O11.9_62,1098
Ca1.32La2.6Y0.08Mn4O12_62,1099
Ca1.32La2Dy0.68Mn3.6V0.4O12_62,1100
Ca1.32Nd2.68Mn4O12_62,1101
Ca1.32Pr2.68Mn4O12_62,1102
Ca1.32Tb2.68Mn4O12_62,1103
Ca1.332Eu2.668Ti2.668Zn1.332O12_62,1104
Ca1.332La0.6668Tb2Mn4O12_62,1105
Ca1.332La0.888Sm1.776Mn4O12_62,1106
Ca1.332La1.3332Tb1.3332Mn4O12_62,1107
Ca1.332La1.778Tb0.8888Mn4O12_62,1108
Ca1.332La2.2668Tb0.4Mn4O12_62,1109
Ca1.332La2.4668Tb0.2Mn4O12_62,1110
Ca1.332La2.5612Tb0.1068Mn4O12_62,1111
Ca1.332La2.668Mn3.4Cu0.6O12_62,1112
Ca1.332La2.668Mn3.4Zn0.6O12_62,1113
Ca1.332La2.668Mn4O12_62,1114
Ca1.332La2.668Ti2.668Zn1.332O12_62,1115
Ca1.332La2Tb0.6668Mn4O12_62,1116
Ca1.332Nd2.668Ti2.668Zn1.332O12_62,1117
Ca1.332Pr0.888Sm1.776Mn4O12_62,1118
Ca1.332Pr2.668Ti2.668Zn1.332O12_62,1119
Ca1.332Tb2.668Mn4O12_62,1120
Ca1.3332La2.6668Mn3.72In0.28O12_62,1121
Ca1.3332La2.6668Mn3.88In0.12O12_62,1122
Ca1.3332La2.6668Mn3.8In0.2O12_62,1123
Ca1.3332La2.6668Mn3.96In0.04O12_62,1124
Ca1.3332La2.6668Ni2.666W1.334O12_14,1125
Ca1.3332Nd2.6668Ni2.666W1.334O12_14,1126
Ca1.3332Pr2.6668Ni2.6666W1.3334O12_14,1127
Ca1.432La2.568Mn4O12_62,1128
Ca1.48La2.52Mn3.68Cr0.32O12_62,1129
Ca1.48La2.52Mn3.68Cu0.32O12_62,1130
Ca1.48La2.52Mn3.68Ni0.32O12_62,1131
Ca1.48La2.52Mn3.88Cu0.12O12_62,1132
Ca1.48La2.52Mn3.88Ni0.12O12_62,1133
Ca1.48La2.52Mn4O12_62,1134
Ca1.4La2.52Mn4O11.6F0.2_62,1135
Ca1.4La2.5Mn4O11.4F0.4_62,1136
Ca1.4La2.6Mn1.2Co2.8O12_62,1137
Ca1.4Pr2.6Mn4O12_62,1138
Ca1.4Ta4O12_62,1139
Ca1.4Ti2Pb0.6O6_55,1140
Ca1.52Y2.48Ti4O12_62,1141
Ca1.536La2.464Mn4O12_62,1142
Ca1.584La2.416Mn3.6Co0.4O12_62,1143
Ca1.5La1.1Pr1.4Mn4O12_62,1144
Ca1.5La1.7Pr0.8Mn4O12_62,1145
Ca1.5La2.5Mn4O12_62,1146
Ca1.5Pr2.5Mn4O12_62,1147
Ca1.688Ti4Pb2.312O12_62,1148
Ca1.68Mn4Bi2.32O12_62,1149
Ca1.6La0.8Nd0.8Ti4O12_62,1150
Ca1.6La2.4Co2Ir2O12_14,1151
Ca1.6La2.4Mn0.4Co3.6O12_62,1152
Ca1.6La2.4Mn4O11.096F0.696_62,1153
Ca1.6La2.4Mn4O12_62,1154
Ca1.6La2.4Ti2Cr2O12_62,1155
Ca1.6La2Mn4Ag0.4O12_62,1156
Ca1.6Nd2.4Co4O11.124_62,1157
Ca1.6Nd2.4Mn4O12_62,1158
Ca1.6Pr2.4Mn4O11.3844_62,1159
Ca1.6Pr2.4Mn4O12_62,1160
Ca1.6Ti1.6Fe2.4Bi2.4O12_62,1161
Ca1.776La2.224Mn2.324Ru1.676O12_62,1162
Ca1.88Ho2.12Mn3.88Cr0.12O12_62,1163
Ca1.88La2.12Mg1.06Ti2.94O12_62,1164
Ca1.88La2.12Mn4O12_62,1165
Ca1.88Mn2.12Fe2Re2O12_14,1166
Ca1.8La2Mn4O12_62,1167
Ca1.8Pr2.2Mn3.76Cr0.24O12_62,1168
Ca1.8Pr2.2Mn3.88Cr0.12O12_62,1169
Ca1.8Pr2.2Mn4O12_62,1170
Ca1.92Ho2.08Mn3.92Cr0.08O12_62,1171
Ca1.96Ho2.04Mn3.96Cr0.04O12_62,1172
Ca1H2.928Rh1_221,1173
Ca1Mn0.98Nb0.02O3_221,1174
Ca1Ti0.7Fe0.3O2.85_123,1175
Ca1Ti0.8Fe0.2O2.9001_221,1176
Ca1Ti0.9Fe0.1O2.9499_221,1177
Ca2.16La1.84Mg0.92Ti3.08O12_62,1178
Ca2.264Ti4Pb1.736O12_62,1179
Ca2.2La1.8Mn4O12_62,1180
Ca2.2Tb1.8Mn4O11.892_62,1181
Ca2.2Y1.8Mn4O12_62,1182
Ca2.332Nd0.996Ti4O12_62,1183
Ca2.48La1.52Mg0.76Ti3.24O12_62,1184
Ca2.48La1.52Mn4O12_62,1185
Ca2.4La0.5332Nd0.5332Ti4O12_62,1186
Ca2.4La1.6Fe2Re2O12_62,1187
Ca2.4La1.6Mn4O12_62,1188
Ca2.4La1.6Ti2Cr2O12_62,1189
Ca2.4Nd1.6Mn4O12_62,1190
Ca2.4Pr1.6Mn4O11.2716_62,1191
Ca2.4Sm1.6Mn4O12_62,1192
Ca2.4Tb1.6Mn4O11.88_62,1193
Ca2.5La1.5Mn4O12_62,1194
Ca2.666La2.668Ti2.666O12_14,1195
Ca2.668La1.332Fe4O12_62,1196
Ca2.668La1.332Mn4O12_62,1197
Ca2.68Dy1.32Ti2.68Mn1.32O12_62,1198
Ca2.68Gd1.32Ti2.68Mn1.32O12_62,1199
Ca2.68Ho1.32Ti2.68Mn1.32O12_62,1200
Ca2.68La1.32Mn4O12_62,1201
Ca2.68Tb1.32Mn4O11.94_62,1202
Ca2.68Y1.32Ti2.68Mn1.32O12_62,1203
Ca2.68Yb1.32Ti2.68Mn1.32O12_62,1204
Ca2.6Tb1.4Mn4O11.76_62,1205
Ca2.6Tb1.4Mn4O12_62,1206
Ca2.6Y1.4Mn4O12_62,1207
Ca2.8La0.8Ti4O12_62,1208
Ca2.8La1.2Mg0.6Ti3.4O12_62,1209
Ca2.8La1.2Mn4O12_62,1210
Ca2.8La1.2Ti2Cr2O12_62,1211
Ca2.8La1.2Ti4O12_62,1212
Ca2.8Nd1.2Mn4O11.964_62,1213
Ca2.8Nd1.2Ti2.8Al1.2O12_62,1214
Ca2.8Sm0.76Ti4O12_62,1215
Ca2.8Sm1.2Mn4O12_62,1216
Ca2.8Tb1.2Mn4O11.916_62,1217
Ca2CoTeO6_14,1218
Ca2CoWO6_14,1219
Ca2CrOsO6_14,1220
Ca2CrSbO6_14,1221
Ca2ErNbO6_14,1222
Ca2FeMoO6_14,1223
Ca2FeOsO6_14,1224
Ca2FeReO6_14,1225
Ca2FeSbO6_14,1226
Ca2FeSbO6_62,1227
Ca2GdTaO6_14,1228
Ca2HoMn4BiO12_62,1229
Ca2HoNbO6_14,1230
Ca2HoRuO6_14,1231
Ca2HoTaO6_14,1232
Ca2InOsO6_14,1233
Ca2InSbO6_14,1234
Ca2La0.4Nd1.6Mn4O12_62,1235
Ca2La0.8Nd1.2Mn4O12_62,1236
Ca2La1.2Nd0.8Mn4O12_62,1237
Ca2La1.6Eu0.4Mn4O12_62,1238
Ca2La1.6Nd0.4Mn4O12_62,1239
Ca2La1.8Mn4O12_62,1240
Ca2La2MgTi3O12_62,1241
Ca2La2Mn2Mo2O11.84_14,1242
Ca2La2Mn2Nb2O11.96_14,1243
Ca2La2Mn3.68Cr0.32O12_62,1244
Ca2La2Mn3.68Ni0.32O12_62,1245
Ca2La2Mn3.88Cr0.12O12_62,1246
Ca2La2Mn3.88Ni0.12O12_62,1247
Ca2La2Mn3.8Fe0.2O12_62,1248
Ca2LaNbO6_14,1249
Ca2LaNdMn4O12_62,1250
Ca2LaRuO6_14,1251
Ca2LaSbO6_14,1252
Ca2LaTaO6_14,1253
Ca2LuNbO6_14,1254
Ca2MgOsO6_14,1255
Ca2MgReO6_14,1256
Ca2MgWO6_14,1257
Ca2MnNbO6_62,1258
Ca2MnReO6_14,1259
Ca2MnRuO6_62,1260
Ca2MnSbO6_62,1261
Ca2MnWO6_14,1262
Ca2NbAlO6_14,1263
Ca2NbCrO6_14,1264
Ca2NbFeO6_14,1265
Ca2NbFeO6_62,1266
Ca2Nd2Mn3.88Cr0.12O12_62,1267
Ca2Nd2Mn3.88Ru0.12O12_62,1268
Ca2Nd2Mn3.96Cr0.04O12_62,1269
Ca2Nd2Mn4O11.964_62,1270
Ca2Nd2Sc0.04Mn3.96O12_62,1271
Ca2NdNbO6_14,1272
Ca2NdRuO6_14,1273
Ca2NdSbO6_14,1274
Ca2NdTaO6_14,1275
Ca2NiOsO6_14,1276
Ca2NiWO6_14,1277
Ca2Pr2Mn3.88Ga0.12O12_62,1278
Ca2Pr2Mn3.8Cr0.2O12_62,1279
Ca2ScOsO6_14,1280
Ca2ScSbO6_14,1281
Ca2SmSbO6_14,1282
Ca2SmYMn4O12_62,1283
Ca2TaAlO6_14,1284
Ca2TaCrO6_14,1285
Ca2Tb2Mn4O11.964_62,1286
Ca2TiCrO6_62,1287
Ca2TiMnO6_62,1288
Ca2TiRuO6_62,1289
Ca2TiSnO6_62,1290
Ca2VMoO6_62,1291
Ca2YbRuO6_14,1292
Ca3.164Mn4Bi0.784O12_62,1293
Ca3.28Mn4Bi0.72O12_62,1294
Ca3.2Ce0.8Fe2Mo2O12_14,1295
Ca3.2Eu0.8Mn4O12_62,1296
Ca3.2Ho0.8Mn4O12_62,1297
Ca3.2La0.2668Nd0.2668Ti4O12_62,1298
Ca3.2La0.8Fe2Re2O12_14,1299
Ca3.2La0.8Mn4O12_62,1300
Ca3.2La0.8Ti2Cr2O12_62,1301
Ca3.2La0.8Ti4O12_62,1302
Ca3.2Nd0.8Mn4O11.964_62,1303
Ca3.2Nd0.8Mn4O12_62,1304
Ca3.2Pr0.8Mn4O10.8036_62,1305
Ca3.2Sm0.8Mn4O12_62,1306
Ca3.2Tb0.8Mn4O11.916_62,1307
Ca3.2Ti4Pb0.8O12_62,1308
Ca3.2Yb0.8Mn4O12_62,1309
Ca3.368Ce0.832Mn3.8O12_62,1310
Ca3.4Ce0.6Fe2Mo2O12_14,1311
Ca3.4La0.6Mn2Ir2O12_62,1312
Ca3.4La0.6Mn4O12_62,1313
Ca3.4Sm0.6Mn4O12_62,1314
Ca3.4Tb0.6Mn4O12_62,1315
Ca3.52Mn4Bi0.48O12_62,1316
Ca3.68La0.32Mn4O12_62,1317
Ca3.68Sm0.32Mn4O12_62,1318
Ca3.6Ce0.4Fe2Mo2O12_14,1319
Ca3.6Ce0.4Mn4O12_62,1320
Ca3.6Dy0.4Mn4O12_62,1321
Ca3.6Er0.4Mn4O12_62,1322
Ca3.6Eu0.4Mn4O12_62,1323
Ca3.6Gd0.4Mn4O12_62,1324
Ca3.6Ho0.4Mn4O12_62,1325
Ca3.6La0.4Fe2Re2O12_14,1326
Ca3.6La0.4Mg0.2Ti3.8O12_62,1327
Ca3.6La0.4Mn3.6Ge0.4O12_62,1328
Ca3.6La0.4Mn3.8Ge0.2O12_62,1329
Ca3.6La0.4Mn4O12_62,1330
Ca3.6La0.4Ti0.8Mn3.2O12_62,1331
Ca3.6La0.4Ti1.6Mn2.4O12_62,1332
Ca3.6La0.4Ti2.4Mn1.6O12_62,1333
Ca3.6La0.4Ti2Cr2O12_62,1334
Ca3.6La0.4Ti3.2Mn0.8O12_62,1335
Ca3.6La0.4Ti3.6Mn0.4O12_62,1336
Ca3.6La0.4Ti4O12_62,1337
Ca3.6Nd0.4Mn4O11.964_62,1338
Ca3.6Nd0.4Mn4O12_62,1339
Ca3.6Pr0.4Mn4O12_62,1340
Ca3.6Sm0.24Ti4O12_62,1341
Ca3.6Sm0.4Mn4O12_62,1342
Ca3.6Tb0.4Mn4O11.916_62,1343
Ca3.6Tb0.4Mn4O12_62,1344
Ca3.6Ti4Pb0.4O12_62,1345
Ca3.6Yb0.4Mn4O12_62,1346
Ca3.76La0.24Mn4O12_62,1347
Ca3.76Mn4Bi0.24O12_62,1348
Ca3.7Gd0.3Ti4O12_62,1349
Ca3.804Mn4Bi0.196O12_62,1350
Ca3.808La0.192Mn4O12_62,1351
Ca3.824Nd0.176Ti4O12_62,1352
Ca3.84La0.16Mn4O12_62,1353
Ca3.8Ce0.2Fe2Mo2O12_14,1354
Ca3.8La0.2Mn2Ir2O12_62,1355
Ca3.8La0.2Mn4O12_62,1356
Ca3.8La0.2Ti4O12_62,1357
Ca3.92Dy0.08Mn3.92Nb0.08O12_62,1358
Ca3.92Dy0.08Mn4O12_62,1359
Ca3.92La0.08Mn4O12_62,1360
Ca3.92Ti4Cu0.08O12_62,1361
Ca3.96Fe2.66W1.34O11.92_14,1362
Ca3.96La0.04Mn4O12_62,1363
Ca3.96Ti4Cu0.04O12_62,1364
Ca3.988Fe2Re2O12_14,1365
Ca3AsN_221,1366
Ca3AuN_221,1367
Ca3BiN_221,1368
Ca3GeN_221,1369
Ca3GeO_221,1370
Ca3La1Fe2Mo1.4W0.6O12_14,1371
Ca3La1Fe2Mo1.8W0.2O12_14,1372
Ca3La1Mn3.68Cr0.32O12_62,1373
Ca3LaFe2(MoO6)2_14,1374
Ca3LaMn2(IrO6)2_62,1375
Ca3LaMn4O12_62,1376
Ca3LaTi2Cr2O12_62,1377
Ca3Mn4BiO12_62,1378
Ca3PN_221,1379
Ca3PbN_221,1380
Ca3PbO_221,1381
Ca3ReO6_14,1382
Ca3SbN_221,1383
Ca3SnN_221,1384
Ca3SnO_221,1385
Ca3TbMn4O12_62,1386
Ca3TeO6_14,1387
Ca3TlN_221,1388
Ca3UO6_14,1389
Ca3WO6_14,1390
Ca3Y1Mn3.436Co0.564O11.676_62,1391
Ca3YTi4O12_62,1392
Ca4.002Lu1.998Ru2O12_14,1393
Ca4.02Y1.98Ru2O12_14,1394
Ca4.16Nb2.08In1.76O12_14,1395
Ca4Cr0.6Ru3.4O12_62,1396
Ca4Cr1.76Mo2.24O11.92_62,1397
Ca4Fe1.88Mo2.12O12_14,1398
Ca4Fe1.998Mo1.998O12_14,1399
Ca4Fe2.46W1.54O12_14,1400
Ca4Fe2.4W1.6O12_14,1401
Ca4Fe2.66W1.34O12_14,1402
Ca4Fe2.6W1.4O12_14,1403
Ca4Mn0.4Ru3.6O12_62,1404
Ca4Mn0.8Ru3.2O12_62,1405
Ca4Mn1.2Ru2.8O12_62,1406
Ca4Mn1.6Ru2.4O12_62,1407
Ca4Mn1.96Fe2.04O12_62,1408
Ca4Mn2.4Ru1.6O12_62,1409
Ca4Mn2.666Nb1.334O12_14,1410
Ca4Mn2.66W1.34O12_14,1411
Ca4Mn2.8Ru1.2O12_62,1412
Ca4Mn3.2Ru0.8O12_62,1413
Ca4Mn3.52Mo0.48O12_62,1414
Ca4Mn3.68Mo0.32O12_62,1415
Ca4Mn3.6Mo0.4O12_62,1416
Ca4Mn3.6Ru0.4O12_62,1417
Ca4Mn3.6Sb0.4O12_62,1418
Ca4Mn3.796Mo0.204O12_62,1419
Ca4Mn3.848Mo0.152O12_62,1420
Ca4Mn3.86Mo0.14O12_62,1421
Ca4Mn3.92Nb0.08O12_62,1422
Ca4Mn4O10.6236_62,1423
Ca4Mn4O11.36_62,1424
Ca4Mn4O11.68_62,1425
Ca4Mn4O11.7996_62,1426
Ca4Mn4O11.88_62,1427
Ca4Mo4N5.2O6.8_62,1428
Ca4Nb2Co2O11.8_14,1429
Ca4Nb4N3.996O8.004_62,1430
Ca4Ta4N3.96O8.04_62,1431
Ca4Ti0.4Mn3.6O11.844_62,1432
Ca4Ti0.4Ru3.6O12_62,1433
Ca4Ti0.4Sn3.6O12_62,1434
Ca4Ti0.8Ru3.2O12_62,1435
Ca4Ti0.8Sn3.2O12_62,1436
Ca4Ti1.2Mn2.8O11.76_62,1437
Ca4Ti1.2Ru2.8O12_62,1438
Ca4Ti1.2Sn2.8O12_62,1439
Ca4Ti1.6Nb1.2Fe1.2O12_62,1440
Ca4Ti1.6Ru2.4O12_62,1441
Ca4Ti1.6Sn2.4O12_62,1442
Ca4Ti2.4Ru1.6O12_62,1443
Ca4Ti2.4Sn1.6O12_62,1444
Ca4Ti2.8Mn1.2O11.604_62,1445
Ca4Ti2.8Ru1.2O12_62,1446
Ca4Ti2.8Sn1.2O12_62,1447
Ca4Ti2Mn2O11.7_62,1448
Ca4Ti2Nb1Al0.2Ga0.8O12_62,1449
Ca4Ti2Nb1Al0.4Ga0.6O12_62,1450
Ca4Ti2Nb1Al0.8Ga0.2O12_62,1451
Ca4Ti2NbAlO12_62,1452
Ca4Ti2NbGaO12_62,1453
Ca4Ti3.2Fe0.8O11.6004_62,1454
Ca4Ti3.2Nb0.4Fe0.4O12_62,1455
Ca4Ti3.2Ru0.8O12_62,1456
Ca4Ti3.2Sn0.8O12_62,1457
Ca4Ti3.6Fe0.4O11.7996_62,1458
Ca4Ti3.6Ru0.4O12_62,1459
Ca4Ti3.6Sn0.4O12_62,1460
Ca4Ti4H0.288O11.712_62,1461
Ca4V4O11.72_62,1462
Ca4Y2Mn0.002Sb1.998O12_14,1463
Ca4Zr2.08Ta1.92N1.92O10.08_62,1464
Ca5Nb2.5In0.5O12_14,1465
CaCrO3_62,1466
CaDyMnSnO6_62,1467
CaEuTiMnO6_62,1468
CaFeO3_14,1469
CaFeO3_62,1470
CaGeO3_62,1471
CaHoMn2O6_62,1472
CaIrO3_62,1473
CaLa3Co2(IrO6)2_14,1474
CaLa3Mn4O12_62,1475
CaLaCoIrO6_14,1476
CaLaCoOsO6_14,1477
CaLaMgTaO6_14,1478
CaLaMn2O6_62,1479
CaLaMnFeO6_62,1480
CaLaMnMoO6_14,1481
CaLaMnNbO6_14,1482
CaLaMnRuO6_62,1483
CaLaMnSnO6_62,1484
CaLaNbCoO6_14,1485
CaLaNiOsO6_14,1486
CaLaNiRuO6_14,1487
CaLaTiCrO6_62,1488
CaLaTiMnO6_62,1489
CaLuMn2O6_62,1490
CaMnFeBiO6_62,1491
CaMnO3_62,1492
CaMoO3_62,1493
CaNCl3_62,1494
CaNbO3_62,1495
CaNdMn2O6_62,1496
CaNdTiMnO6_62,1497
CaNiH3_221,1498
CaPbO3_62,1499
CaPd3C_221,1500
CaPr(CoO3)2_62,1501
CaPrMn2O6_62,1502
CaRhO3_62,1503
CaRuO3_62,1504
CaSiO3_221,1505
CaSmMgNbO6_14,1506
CaSmMn2O6_62,1507
CaSmMnSnO6_62,1508
CaSnO3_221,1509
CaSnO3_62,1510
CaTaNO2_62,1511
CaTb3Mn4O12_62,1512
CaTcO3_62,1513
CaTiO3_140,1514
CaTiO3_221,1515
CaTiO3_62,1516
CaTmMn2O6_62,1517
CaU(PbO3)2_14,1518
CaVO3_62,1519
CaYMn2O6_62,1520
CaYTi2O6_62,1521
CaZrO3_221,1522
CaZrO3_62,1523
Cd3TeO6_14,1524
CdCo3N_221,1525
CdGeO3_62,1526
CdNF3_62,1527
CdNi3N_221,1528
CdSnO3_62,1529
CdTcO3_62,1530
Ce0.04Zr0.3Ti0.7Pb0.96O3_99,1531
Ce1.4Nd0.6Al2O6_167,1532
Ce1B0.55Rh3_221,1533
Ce1B0.6Pd3_221,1534
Ce1B0.9Rh2.862_221,1535
Ce2VFeO6_62,1536
Ce3.6Ti0.4V4O12_62,1537
Ce3AlC_221,1538
Ce3AlN_221,1539
Ce3In1N0.89_221,1540
Ce3In1N0.907_221,1541
Ce3In1N0.913_221,1542
Ce3In1N0.916_221,1543
Ce3In1N0.921_221,1544
Ce3In1N0.92_221,1545
Ce3In1N0.95_221,1546
Ce3InC_221,1547
Ce3PbC_221,1548
Ce3PrSc4O12_62,1549
Ce3SnC_221,1550
Ce3TlC_221,1551
Ce4Ta4N8.004O3.996_62,1552
Ce4Ti4N3.96O8.04_62,1553
CeAlO3_140,1554
CeAlO3_167,1555
CeAlO3_221,1556
CeBPd3_221,1557
CeBRh3_221,1558
CeCrO3_221,1559
CeGaO3_221,1560
CePr3Sc4O12_62,1561
CePrSc2O6_62,1562
CeRh3C_221,1563
CeRu3C_221,1564
CeScO3_62,1565
CeVO3_221,1566
CeVO3_62,1567
Co3SnC_221,1568
CoTe(PbO3)2_14,1569
Cr0.495Re0.505Pb1O3_221,1570
Cr2.22Pt1.78C1_221,1571
Cr2BiPbO6_62,1572
Cr3AsN_140,1573
Cr3Ga0.55Ge0.45N1_221,1574
Cr3GaN_221,1575
Cr3IrN_221,1576
Cr3PdN_221,1577
Cr3PtN_221,1578
Cr3RhN_221,1579
Cr3SnN_221,1580
CrBiO3_62,1581
CrInO3_62,1582
CrPbO3_221,1583
Cs0.8La3.2Fe3.2Ni0.8O12_62,1584
Cs1Ag0.125Au0.875Br3_221,1585
Cs1Ag0.5Au0.5Cl3_221,1586
Cs1Hg1Br0.99Cl2.01_221,1587
Cs1Hg1Br2.01Cl0.99_221,1588
Cs1Se1O1.9998F1.0002_221,1589
CsAuCl3_221,1590
CsCaBr3_221,1591
CsCaF3_221,1592
CsCaH3_221,1593
CsCaH3_62,1594
CsCdBr3_221,1595
CsCdCl3_221,1596
CsCdF3_221,1597
CsDyI3_62,1598
CsEuBr3_62,1599
CsEuCl3_221,1600
CsEuCl3_99,1601
CsEuF3_221,1602
CsFeF3_221,1603
CsGeCl3_221,1604
CsHgBr3_221,1605
CsHgCl3_221,1606
CsHgF3_221,1607
CsIO3_221,1608
CsMgF3_221,1609
CsPbBr3_221,1610
CsPbBr3_62,1611
CsPbBr3_99,1612
CsPbCl3_221,1613
CsPbCl3_62,1614
CsPbCl3_99,1615
CsPbF3_221,1616
CsPbI3_221,1617
CsPbI3_62,1618
CsSmCl3_221,1619
CsSnBr3_221,1620
CsSnCl3_221,1621
CsSnI3_221,1622
CsSnI3_62,1623
CsSrF3_221,1624
CsTmCl3_221,1625
CsYbBr3_221,1626
CsYbCl3_221,1627
CsYbF3_221,1628
CsYbI3_62,1629
Cu3Pd0.989N1_221,1630
Dy0.025Fe0.833Bi0.475Pb0.5W0.167O3_99,1631
Dy0.8Fe4Bi3.2O12_62,1632
Dy1.2Fe4Bi2.8O12_62,1633
Dy1B0.9Rh3_221,1634
Dy2MnCoO6_62,1635
Dy2MnNiO6_14,1636
Dy2VFeO6_62,1637
Dy3.776Sc4O11.664_62,1638
Dy3Al1C0.7_221,1639
Dy3AlC_221,1640
Dy3GaC_221,1641
Dy3InC_221,1642
Dy3InN_221,1643
Dy3PbC_221,1644
Dy3SnC_221,1645
Dy3TlC_221,1646
Dy4Al3.704Cr0.296O12_62,1647
Dy4Co2.716Pt1.284O12_62,1648
Dy4Co3.8Ni0.2O12_62,1649
Dy4Mn1.6Fe2.4O12_62,1650
DyAlO3_62,1651
DyBPd3_221,1652
DyBPt3_221,1653
DyBRh3_221,1654
DyCoO3_62,1655
DyCrO3_62,1656
DyFeO3_62,1657
DyGaO3_62,1658
DyMnO3_62,1659
DyNiO3_14,1660
DyNiO3_62,1661
DyRh3C_221,1662
DyScO3_62,1663
DyVO3_62,1664
DyY(FeO3)2_62,1665
Er1B0.5Pd3_221,1666
Er1B0.98Rh3_221,1667
Er1B1Pd1.8Rh1.2_221,1668
Er1B1Pt1.2Rh1.8_221,1669
Er2MnNiO6_14,1670
Er2VFeO6_62,1671
Er3AlC_221,1672
Er3GaC_221,1673
Er3InC_221,1674
Er3InN_221,1675
Er3PbC_221,1676
Er3SnC_221,1677
Er3TlC_221,1678
Er4Al0.12Fe3.88O12_62,1679
Er4Al0.24Fe3.76O12_62,1680
Er4Al0.4Fe3.6O12_62,1681
Er4Al0.6Fe3.4O12_62,1682
Er4Al0.8Fe3.2O12_62,1683
Er4Al1.2Fe2.8O12_62,1684
Er4Al1.6Fe2.4O12_62,1685
Er4Ga0.12Fe3.88O12_62,1686
Er4Ga0.24Fe3.76O12_62,1687
Er4Ga0.4Fe3.6O12_62,1688
Er4Ga0.6Fe3.4O12_62,1689
ErBPd3_221,1690
ErBPt3_221,1691
ErBRh3_221,1692
ErCoO3_62,1693
ErCrO3_62,1694
ErFeO3_62,1695
ErMnO3_62,1696
ErNiO3_14,1697
ErNiO3_62,1698
ErRh3C_221,1699
ErVO3_62,1700
Eu0.16Y3.84Al4O12_62,1701
Eu1B0.5Pd3_221,1702
Eu1B0.9Rh3_221,1703
Eu1Nb1N0.99O2.01_221,1704
Eu1Ta1N0.99O2.01_221,1705
Eu1Ti1N0.12O2.82_221,1706
Eu1Ti1N0.48O2.3799_221,1707
Eu1Ti1O2.733_221,1708
Eu1Ti1O2.82_221,1709
Eu1W1N1.4199O1.5801_221,1710
Eu2FeCoO6_62,1711
Eu2HoTaO6_14,1712
Eu2MgIrO6_14,1713
Eu2MnCoO6_62,1714
Eu2MnRhO6_62,1715
Eu2Ta2N1.98O4.02_140,1716
Eu2TiCuO6_62,1717
Eu2VFeO6_62,1718
Eu3.2Y0.8Mn4O12_62,1719
Eu3.84Mn2Co2O12_62,1720
Eu3.8708Sc4O11.8064_62,1721
Eu3.88Mn2Co2O11.56_62,1722
Eu3InO_221,1723
Eu3NbO6_14,1724
Eu3YMn4O12_62,1725
Eu4Ti4N0.144O11.856_62,1726
Eu4V2.01388Fe1.98612O12_62,1727
EuAlO3_62,1728
EuBPd3_221,1729
EuBRh3_221,1730
EuCrO3_62,1731
EuFeO3_62,1732
EuH3Pd_221,1733
EuMn2SbO6_14,1734
EuMnO3_62,1735
EuNbO3_221,1736
EuNiO3_62,1737
EuRh3C_221,1738
EuRhO3_62,1739
EuScO3_62,1740
EuTiO3_123,1741
EuTiO3_140,1742
EuTiO3_221,1743
EuTiO3_99,1744
EuZrO3_62,1745
Fe0.667Pb1W0.333O3_221,1746
Fe0.67Pb1W0.33O3_221,1747
Fe1Bi0.9Pb0.1O3_221,1748
Fe3.122Sn0.878N1_221,1749
Fe3.19Rh0.81N1_221,1750
Fe3.217Sn0.783N1_221,1751
Fe3.298Sn0.702N1_221,1752
Fe3.448Sn0.552N1_221,1753
Fe3.511Sn0.489N1_221,1754
Fe3.58Sn0.42N1_221,1755
Fe3.626Sn0.374N1_221,1756
Fe3.724Sn0.276N1_221,1757
Fe3.954Sn0.046N1_221,1758
Fe3NiN_221,1759
Fe3PdN_221,1760
Fe3PtN_221,1761
Fe3RhN_221,1762
Fe3SnC_221,1763
Fe4N_221,1764
FeBiO3_62,1765
Ga0.2Fe3.8N1_221,1766
Ga0.4Fe3.6N1_221,1767
Ga0.5Fe3.5N1_221,1768
Ga0.6Fe3.4N1_221,1769
Ga0.8Fe3.2N1_221,1770
Ga0.9Fe3.1N1_221,1771
Ga1Co3C0.5_221,1772
Ga1Fe3C0.5_221,1773
Gd0.15Mn3Cu0.85N1_221,1774
Gd0.17Mn3Cu0.83N1_221,1775
Gd0.19Mn3Cu0.81N1_221,1776
Gd0.25Mn3Cu0.75N1_221,1777
Gd0.2Ti0.2Fe0.8Bi0.8O3_221,1778
Gd0.4Fe4Bi3.6O12_62,1779
Gd0.4Ti0.4Fe3.6Bi3.6O12_62,1780
Gd0.6Ti0.6Fe3.4Bi3.4O12_62,1781
Gd0.8Fe4Bi3.2O12_62,1782
Gd0.8Ti0.8Fe3.2Bi3.2O12_62,1783
Gd1.2Fe4Bi2.8O12_62,1784
Gd1.32Ho2.68Cr4O12_62,1785
Gd1.6Fe4Bi2.4O12_62,1786
Gd1B0.25Pd3C0.75_221,1787
Gd1B0.5Pd3C0.5_221,1788
Gd1B0.75Pd3C0.25_221,1789
Gd1B0.85Rh3_221,1790
